customer_id,segment_name,recency_days,frequency_180d,monetary_180d,r_score,f_score,m_score,sessions_30d,campaign_clicks_30d,ticket_count_90d,return_rate_180d,avg_discount_pct_180d,category_diversity_180d,manual_priority_bucket
CUST01460,Mixed Watchlist,128,3.0,1836.58,2,5,4,4,0,0.0,0.0,0.17333333333333334,3.0,high
CUST01461,Mixed Watchlist,107,2.0,1214.31,2,4,4,3,0,0.0,0.0,0.29000000000000004,2.0,high
CUST01462,Mixed Watchlist,80,1.0,388.39,3,2,2,3,0,0.0,0.0,0.21,1.0,high
CUST01463,Dormant At-Risk,356,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST01464,Champions,42,2.0,1743.4,4,4,4,13,3,0.0,0.0,0.25,1.0,medium
CUST01465,Growth Potential,10,2.0,670.57,5,4,2,16,0,0.0,0.0,0.33499999999999996,1.0,low
CUST01466,Mixed Watchlist,56,2.0,1494.87,3,4,4,2,1,0.0,0.0,0.185,2.0,medium
CUST01467,Mixed Watchlist,89,2.0,649.13,2,4,2,5,0,0.0,0.0,0.29,1.0,high
CUST01468,Mixed Watchlist,166,1.0,1034.31,1,2,3,4,0,0.0,0.0,0.38,1.0,high
CUST01469,Growth Potential,44,1.0,1313.43,4,2,4,0,1,0.0,0.0,0.17,1.0,high
CUST01470,Dormant At-Risk,241,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST01471,Mixed Watchlist,77,4.0,2450.75,3,5,5,8,0,0.0,0.0,0.36,4.0,high
CUST01472,Champions,0,4.0,2039.77,5,5,5,3,1,1.0,0.0,0.305,3.0,medium
CUST01473,Mixed Watchlist,48,3.0,2475.68,3,5,5,5,1,0.0,0.0,0.26,3.0,medium
CUST01474,Service Recovery,61,2.0,959.29,3,4,3,8,0,2.0,0.5,0.205,2.0,medium
CUST01475,Dormant At-Risk,114,1.0,650.36,2,2,2,0,0,0.0,0.0,0.27,1.0,high
CUST01476,Dormant At-Risk,127,1.0,370.67,2,2,1,0,0,0.0,0.0,0.27,1.0,high
CUST01477,Discount-Sensitive,55,3.0,1828.06,3,5,4,3,2,0.0,0.0,0.36999999999999994,1.0,medium
CUST01478,Champions,40,3.0,3159.76,4,5,5,10,0,0.0,0.0,0.14333333333333334,3.0,medium
CUST01479,Champions,42,4.0,1777.74,4,5,4,0,1,0.0,0.0,0.4275,2.0,medium
CUST01480,Mixed Watchlist,347,0.0,0.0,1,1,1,3,0,0.0,0.0,0.0,0.0,high
CUST01481,Mixed Watchlist,122,2.0,1650.56,2,4,4,4,1,0.0,0.0,0.33999999999999997,2.0,high
CUST01482,Dormant At-Risk,158,2.0,1073.55,1,4,3,1,1,0.0,0.0,0.29000000000000004,2.0,high
CUST01483,Loyal Core,7,2.0,783.94,5,4,3,5,0,0.0,0.5,0.33999999999999997,2.0,low
CUST01484,Dormant At-Risk,111,1.0,568.21,2,2,2,1,0,0.0,0.0,0.25,1.0,high
CUST01485,Service Recovery,69,3.0,2973.96,3,5,5,6,1,0.0,0.3333333333333333,0.20000000000000004,3.0,medium
CUST01486,Mixed Watchlist,48,1.0,770.52,3,3,3,5,0,0.0,0.0,0.23,1.0,medium
CUST01487,Dormant At-Risk,232,0.0,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,high
CUST01488,Loyal Core,33,3.0,1749.42,4,5,4,14,2,1.0,0.3333333333333333,0.2966666666666667,2.0,medium
CUST01489,Champions,41,4.0,5287.87,4,5,5,9,0,1.0,0.0,0.2525,3.0,medium
CUST01490,Mixed Watchlist,122,2.0,1360.72,2,4,4,3,0,0.0,0.0,0.28500000000000003,2.0,high
CUST01491,Mixed Watchlist,87,2.0,1889.89,2,4,4,6,0,0.0,0.0,0.245,2.0,high
CUST01492,Service Recovery,62,2.0,2179.26,3,4,5,10,0,1.0,0.0,0.12,1.0,medium
CUST01493,Loyal Core,10,2.0,807.4499999999999,5,4,3,0,0,0.0,0.0,0.26,2.0,low
CUST01494,Dormant At-Risk,265,0.0,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,high
CUST01495,Service Recovery,89,3.0,2084.73,2,5,5,0,0,1.0,0.0,0.26,2.0,high
CUST01496,Growth Potential,16,1.0,662.11,5,3,2,9,3,0.0,0.0,0.3,1.0,low
CUST01497,Loyal Core,35,4.0,2041.04,4,5,5,9,0,1.0,0.25,0.39,4.0,medium
CUST01498,Champions,12,4.0,3245.4700000000003,5,5,5,14,0,1.0,0.0,0.1325,3.0,medium
CUST01499,Mixed Watchlist,133,1.0,1510.54,2,3,4,3,0,0.0,0.0,0.25,1.0,high
CUST01500,Mixed Watchlist,95,1.0,269.54,2,3,1,8,0,0.0,0.0,0.34,1.0,high
CUST01501,Service Recovery,66,2.0,646.4300000000001,3,4,2,6,0,2.0,0.0,0.51,2.0,medium
CUST01502,Service Recovery,80,2.0,1331.42,3,4,4,15,1,0.0,0.5,0.20500000000000002,1.0,high
CUST01503,Mixed Watchlist,90,1.0,367.27,2,3,1,8,0,0.0,0.0,0.33,1.0,high
CUST01504,Dormant At-Risk,152,1.0,588.35,1,3,2,0,1,0.0,1.0,0.31,1.0,high
CUST01505,Discount-Sensitive,64,1.0,608.83,3,3,2,2,2,0.0,0.0,0.4,1.0,medium
CUST01506,Mixed Watchlist,140,1.0,318.41,2,3,1,4,0,0.0,0.0,0.4,1.0,high
CUST01507,Service Recovery,125,2.0,2311.37,2,4,5,5,0,0.0,0.5,0.19,2.0,high
CUST01508,Loyal Core,3,1.0,845.65,5,3,3,10,4,0.0,0.0,0.26,1.0,low
CUST01509,Loyal Core,6,3.0,1236.7,5,5,4,17,0,1.0,0.3333333333333333,0.36999999999999994,2.0,medium
CUST01510,Mixed Watchlist,132,2.0,1667.1,2,4,4,7,2,0.0,0.0,0.315,2.0,high
CUST01511,Mixed Watchlist,88,4.0,2601.14,2,5,5,11,1,0.0,0.0,0.135,3.0,high
CUST01512,Loyal Core,43,1.0,703.24,4,3,3,3,0,1.0,0.0,0.23,1.0,medium
CUST01513,Dormant At-Risk,131,1.0,1062.28,2,3,3,0,0,0.0,0.0,0.41,1.0,high
CUST01514,Mixed Watchlist,82,3.0,1466.5,3,5,4,5,3,0.0,0.0,0.2333333333333333,2.0,high
CUST01515,Mixed Watchlist,96,3.0,3057.74,2,5,5,4,0,0.0,0.0,0.21666666666666667,2.0,high
CUST01516,Mixed Watchlist,172,1.0,421.68,1,3,2,15,2,0.0,0.0,0.41,1.0,high
CUST01517,Mixed Watchlist,87,1.0,628.81,2,3,2,4,0,0.0,0.0,0.19,1.0,high
CUST01518,Dormant At-Risk,485,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST01519,Dormant At-Risk,105,3.0,3216.75,2,5,5,0,0,0.0,0.0,0.16666666666666666,2.0,high
CUST01520,Growth Potential,19,1.0,333.93,5,3,1,10,0,0.0,0.0,0.18,1.0,low
CUST01521,Loyal Core,10,2.0,1070.1399999999999,5,4,3,2,0,0.0,0.0,0.2,2.0,low
CUST01522,Mixed Watchlist,68,1.0,882.29,3,3,3,2,1,0.0,0.0,0.33,1.0,medium
CUST01523,Loyal Core,15,4.0,3702.2799999999997,5,5,5,1,1,1.0,0.25,0.3275,3.0,medium
CUST01524,Loyal Core,19,1.0,2078.4,5,3,5,5,1,1.0,0.0,0.0,1.0,medium
CUST01525,Mixed Watchlist,56,2.0,1514.06,3,4,4,1,0,0.0,0.0,0.235,2.0,medium
CUST01526,Loyal Core,9,2.0,2585.39,5,4,5,7,2,2.0,0.5,0.265,2.0,medium
CUST01527,Dormant At-Risk,326,0.0,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,high
CUST01528,Mixed Watchlist,105,1.0,424.84,2,3,2,13,0,0.0,0.0,0.55,1.0,high
CUST01529,Dormant At-Risk,194,0.0,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,high
CUST01530,Mixed Watchlist,182,0.0,0.0,1,1,1,7,2,0.0,0.0,0.0,0.0,high
CUST01531,Mixed Watchlist,222,0.0,0.0,1,1,1,3,1,0.0,0.0,0.0,0.0,high
CUST01532,Mixed Watchlist,159,1.0,776.24,1,3,3,6,1,0.0,0.0,0.25,1.0,high
CUST01533,Mixed Watchlist,167,1.0,697.43,1,3,3,6,0,0.0,0.0,0.21,1.0,high
CUST01534,Mixed Watchlist,22,1.0,416.32,4,3,2,7,0,0.0,0.0,0.24,1.0,low
CUST01535,Loyal Core,8,5.0,2197.52,5,5,5,9,4,0.0,0.2,0.422,3.0,low
CUST01536,Loyal Core,7,1.0,1059.82,5,3,3,2,0,1.0,0.0,0.3,1.0,medium
CUST01537,Mixed Watchlist,123,1.0,355.81,2,3,1,3,0,0.0,0.0,0.32,1.0,high
CUST01538,Mixed Watchlist,80,1.0,346.25,3,3,1,8,1,0.0,0.0,0.32,1.0,high
CUST01539,Dormant At-Risk,158,1.0,643.65,1,3,2,0,0,0.0,0.0,0.27,1.0,high
CUST01540,Mixed Watchlist,195,0.0,0.0,1,1,1,4,1,0.0,0.0,0.0,0.0,high
CUST01541,Mixed Watchlist,64,1.0,626.47,3,3,2,5,0,0.0,0.0,0.36,1.0,medium
CUST01542,Growth Potential,4,1.0,382.91,5,3,2,15,0,0.0,0.0,0.58,1.0,low
CUST01543,Mixed Watchlist,131,1.0,1270.64,2,3,4,8,2,0.0,0.0,0.3,1.0,high
CUST01544,Discount-Sensitive,113,2.0,1196.51,2,4,4,11,2,0.0,0.0,0.37,2.0,high
CUST01545,Mixed Watchlist,106,1.0,806.94,2,3,3,4,0,0.0,0.0,0.16,1.0,high
CUST01546,Growth Potential,22,2.0,599.02,4,4,2,4,1,2.0,0.0,0.42,2.0,medium
CUST01547,Mixed Watchlist,99,2.0,881.6500000000001,2,4,3,4,1,0.0,0.0,0.275,2.0,high
CUST01548,Mixed Watchlist,49,1.0,497.12,3,3,2,2,0,0.0,0.0,0.21,1.0,medium
CUST01549,Mixed Watchlist,167,1.0,708.07,1,3,3,15,0,0.0,0.0,0.24,1.0,high
CUST01550,Mixed Watchlist,109,4.0,1841.6,2,5,4,5,0,0.0,0.0,0.27,2.0,high
CUST01551,Mixed Watchlist,69,1.0,674.67,3,3,2,11,0,0.0,0.0,0.24,1.0,medium
CUST01552,Mixed Watchlist,108,2.0,999.14,2,4,3,3,0,0.0,0.0,0.355,2.0,high
CUST01553,Mixed Watchlist,153,1.0,381.8,1,3,2,4,1,0.0,0.0,0.25,1.0,high
CUST01554,Mixed Watchlist,75,2.0,2807.29,3,4,5,8,1,0.0,0.0,0.315,2.0,medium
CUST01555,Growth Potential,30,1.0,329.17,4,3,1,5,2,1.0,0.0,0.28,1.0,medium
CUST01556,Loyal Core,37,2.0,729.47,4,4,3,1,2,0.0,0.0,0.27,2.0,medium
CUST01557,Growth Potential,41,1.0,452.3,4,3,2,9,0,0.0,0.0,0.19,1.0,medium
CUST01558,Dormant At-Risk,210,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST01559,Discount-Sensitive,93,3.0,1317.97,2,5,4,5,2,1.0,0.3333333333333333,0.3466666666666667,3.0,high
CUST01560,Loyal Core,8,2.0,1018.83,5,4,3,14,2,0.0,0.5,0.345,1.0,low
CUST01561,Mixed Watchlist,153,1.0,567.89,1,3,2,5,3,0.0,0.0,0.21,1.0,high
CUST01562,Service Recovery,51,2.0,1271.3,3,4,4,17,0,1.0,0.5,0.25,2.0,medium
CUST01563,Loyal Core,20,2.0,1279.74,5,4,4,0,0,1.0,0.5,0.07,1.0,medium
CUST01564,Dormant At-Risk,236,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST01565,Growth Potential,41,1.0,659.77,4,3,2,4,1,0.0,0.0,0.27,1.0,medium
CUST01566,Mixed Watchlist,5,1.0,486.05,5,3,2,0,0,0.0,0.0,0.35,1.0,high
CUST01567,Mixed Watchlist,345,0.0,0.0,1,1,1,3,1,0.0,0.0,0.0,0.0,high
CUST01568,Dormant At-Risk,178,1.0,831.95,1,3,3,2,0,0.0,0.0,0.14,1.0,high
CUST01569,Mixed Watchlist,81,1.0,1205.91,3,3,4,20,0,0.0,0.0,0.17,1.0,high
CUST01570,Dormant At-Risk,144,2.0,551.3299999999999,2,4,2,2,0,0.0,0.0,0.41000000000000003,2.0,high
CUST01571,Dormant At-Risk,253,0.0,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,high
CUST01572,Dormant At-Risk,227,0.0,0.0,1,1,1,1,1,0.0,0.0,0.0,0.0,high
CUST01573,Service Recovery,78,3.0,2463.27,3,5,5,7,0,1.0,0.0,0.29,2.0,high
CUST01574,Dormant At-Risk,161,2.0,2180.97,1,4,5,2,1,0.0,0.0,0.345,2.0,high
CUST01575,Dormant At-Risk,165,1.0,1350.03,1,3,4,1,0,0.0,0.0,0.14,1.0,high
CUST01576,Service Recovery,82,1.0,1953.76,3,3,5,10,0,1.0,1.0,0.1,1.0,high
CUST01577,Service Recovery,107,1.0,343.71,2,3,1,3,0,0.0,1.0,0.42,1.0,high
CUST01578,Loyal Core,10,1.0,1222.13,5,3,4,4,3,0.0,0.0,0.12,1.0,low
CUST01579,Champions,45,5.0,4218.4,4,5,5,9,1,0.0,0.0,0.26999999999999996,4.0,medium
CUST01580,Loyal Core,18,2.0,912.24,5,4,3,14,1,0.0,0.0,0.315,1.0,low
CUST01581,Loyal Core,22,3.0,2148.76,4,5,5,6,0,1.0,0.3333333333333333,0.26,3.0,medium
CUST01582,Service Recovery,58,2.0,1139.38,3,4,3,5,1,1.0,0.5,0.235,2.0,medium
CUST01583,Dormant At-Risk,261,0.0,0.0,1,1,1,2,2,0.0,0.0,0.0,0.0,high
CUST01584,Loyal Core,0,2.0,1098.94,5,4,3,6,0,0.0,0.0,0.28,2.0,low
CUST01585,Mixed Watchlist,23,1.0,327.29,4,3,1,4,0,0.0,0.0,0.32,1.0,low
CUST01586,Loyal Core,25,1.0,788.8,4,3,3,7,1,1.0,0.0,0.25,1.0,medium
CUST01587,Mixed Watchlist,129,2.0,1403.63,2,4,4,10,0,0.0,0.0,0.39,2.0,high
CUST01588,Dormant At-Risk,145,3.0,1959.15,2,5,5,2,0,0.0,0.0,0.19000000000000003,2.0,high
CUST01589,Dormant At-Risk,147,1.0,460.78,2,3,2,1,0,0.0,0.0,0.23,1.0,high
CUST01590,Mixed Watchlist,129,2.0,1250.94,2,4,4,8,0,0.0,0.0,0.19,2.0,high
CUST01591,Mixed Watchlist,136,2.0,2478.69,2,4,5,4,0,0.0,0.0,0.3,2.0,high
CUST01592,Mixed Watchlist,117,1.0,500.86,2,3,2,8,0,0.0,0.0,0.21,1.0,high
CUST01593,Growth Potential,30,1.0,675.24,4,3,2,18,2,0.0,0.0,0.24,1.0,low
CUST01594,Champions,43,2.0,1570.28,4,4,4,2,0,0.0,0.0,0.28,2.0,medium
CUST01595,Mixed Watchlist,59,1.0,531.64,3,3,2,8,1,0.0,0.0,0.27,1.0,medium
CUST01596,Service Recovery,60,3.0,1798.04,3,5,4,7,1,0.0,0.3333333333333333,0.3133333333333333,3.0,medium
CUST01597,Mixed Watchlist,40,1.0,509.02,4,3,2,4,0,1.0,0.0,0.42,1.0,medium
CUST01598,Mixed Watchlist,68,1.0,292.55,3,3,1,4,2,0.0,0.0,0.31,1.0,medium
CUST01599,Mixed Watchlist,82,1.0,307.89,3,3,1,3,2,0.0,0.0,0.24,1.0,high
CUST01600,Mixed Watchlist,0,1.0,657.78,5,3,2,2,0,0.0,0.0,0.43,1.0,low
CUST01601,Mixed Watchlist,49,2.0,1021.85,3,4,3,6,0,1.0,0.0,0.21,2.0,medium
CUST01602,Champions,22,3.0,1334.5700000000002,4,5,4,8,1,0.0,0.0,0.40666666666666673,3.0,low
CUST01603,Dormant At-Risk,166,1.0,455.96,1,3,2,0,0,0.0,1.0,0.24,1.0,high
CUST01604,Mixed Watchlist,49,3.0,1407.27,3,5,4,17,1,0.0,0.0,0.33,1.0,medium
CUST01605,Loyal Core,20,1.0,1057.43,5,3,3,3,0,0.0,0.0,0.18,1.0,low
CUST01606,Dormant At-Risk,180,1.0,282.09,1,3,1,1,0,0.0,0.0,0.45,1.0,high
CUST01607,Mixed Watchlist,155,1.0,1515.3,1,3,4,7,0,0.0,0.0,0.23,1.0,high
CUST01608,Growth Potential,26,1.0,501.47,4,3,2,1,2,0.0,0.0,0.27,1.0,high
CUST01609,Mixed Watchlist,69,1.0,689.75,3,3,3,4,0,1.0,0.0,0.35,1.0,medium
CUST01610,Discount-Sensitive,69,4.0,2593.45,3,5,5,4,2,0.0,0.25,0.34750000000000003,2.0,medium
CUST01611,Champions,28,4.0,2180.7200000000003,4,5,5,1,3,0.0,0.0,0.29000000000000004,4.0,low
CUST01612,Dormant At-Risk,283,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST01613,Dormant At-Risk,255,0.0,0.0,1,1,1,0,1,0.0,0.0,0.0,0.0,high
CUST01614,Service Recovery,103,2.0,1352.11,2,4,4,4,0,0.0,0.5,0.3,2.0,high
CUST01615,Champions,1,3.0,1862.39,5,5,4,3,0,1.0,0.0,0.26333333333333336,3.0,medium
CUST01616,Mixed Watchlist,160,1.0,1177.41,1,3,3,4,2,0.0,0.0,0.19,1.0,high
CUST01617,Service Recovery,71,2.0,1632.85,3,4,4,9,0,1.0,0.0,0.23,2.0,medium
CUST01618,Mixed Watchlist,84,1.0,426.08,3,3,2,2,0,0.0,0.0,0.43,1.0,high
CUST01619,Loyal Core,2,3.0,1148.84,5,5,3,8,1,0.0,0.0,0.36000000000000004,3.0,low
CUST01620,Champions,4,4.0,2409.04,5,5,5,7,1,0.0,0.0,0.3025,3.0,low
CUST01621,Champions,26,3.0,2561.91,4,5,5,10,3,1.0,0.0,0.1466666666666667,3.0,medium
CUST01622,Loyal Core,15,2.0,888.17,5,4,3,6,2,0.0,0.0,0.44000000000000006,2.0,low
CUST01623,Dormant At-Risk,359,0.0,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,high
CUST01624,Mixed Watchlist,75,4.0,2439.45,3,5,5,11,0,0.0,0.25,0.27,3.0,medium
CUST01625,Growth Potential,10,2.0,679.1800000000001,5,4,2,7,1,1.0,0.0,0.27,2.0,medium
CUST01626,Champions,28,3.0,2085.26,4,5,5,6,0,0.0,0.0,0.3133333333333333,3.0,low
CUST01627,Dormant At-Risk,295,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST01628,Mixed Watchlist,180,1.0,399.53,1,3,2,4,0,0.0,1.0,0.31,1.0,high
CUST01629,Mixed Watchlist,81,2.0,1120.0,3,4,3,1,0,0.0,0.0,0.295,2.0,high
CUST01630,Loyal Core,19,3.0,3394.5299999999997,5,5,5,6,1,1.0,0.3333333333333333,0.22999999999999998,2.0,medium
CUST01631,Champions,2,3.0,2040.85,5,5,5,14,1,1.0,0.0,0.3233333333333333,2.0,medium
CUST01632,Loyal Core,6,1.0,1472.62,5,3,4,4,0,0.0,0.0,0.33,1.0,low
CUST01633,Discount-Sensitive,55,2.0,859.6700000000001,3,4,3,3,1,1.0,0.0,0.39,1.0,medium
CUST01634,Mixed Watchlist,40,1.0,668.05,4,3,2,6,0,0.0,0.0,0.4,1.0,medium
CUST01635,Loyal Core,42,2.0,1322.0500000000002,4,4,4,10,2,1.0,0.5,0.225,2.0,medium
CUST01636,Growth Potential,16,1.0,310.14,5,3,1,10,2,0.0,0.0,0.44,1.0,low
CUST01637,Champions,29,5.0,4002.06,4,5,5,8,2,1.0,0.0,0.368,3.0,medium
CUST01638,Champions,31,2.0,1665.1100000000001,4,4,4,9,1,0.0,0.0,0.26,2.0,low
CUST01639,Mixed Watchlist,166,1.0,1450.38,1,3,4,3,0,0.0,0.0,0.0,1.0,high
CUST01640,Mixed Watchlist,105,1.0,464.57,2,3,2,6,0,0.0,0.0,0.35,1.0,high
CUST01641,Mixed Watchlist,101,1.0,608.86,2,3,2,13,0,0.0,0.0,0.0,1.0,high
CUST01642,Champions,4,3.0,3151.98,5,5,5,5,0,0.0,0.0,0.33,2.0,low
CUST01643,Mixed Watchlist,182,0.0,0.0,1,1,1,5,2,0.0,0.0,0.0,0.0,high
CUST01644,Service Recovery,118,2.0,818.79,2,4,3,5,3,0.0,0.5,0.195,2.0,high
CUST01645,Mixed Watchlist,74,3.0,2748.62,3,5,5,9,1,0.0,0.0,0.26,2.0,medium
CUST01646,Mixed Watchlist,66,4.0,2483.29,3,5,5,10,0,0.0,0.0,0.21250000000000002,3.0,medium
CUST01647,Champions,10,4.0,3321.39,5,5,5,8,0,0.0,0.0,0.1825,3.0,low
CUST01648,Dormant At-Risk,150,1.0,540.77,1,3,2,2,3,0.0,0.0,0.19,1.0,high
CUST01649,Dormant At-Risk,243,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,high
CUST01650,Discount-Sensitive,102,1.0,1797.67,2,3,4,9,3,0.0,0.0,0.41,1.0,high
CUST01651,Dormant At-Risk,87,1.0,508.39,2,3,2,0,1,1.0,0.0,0.14,1.0,high
CUST01652,Loyal Core,40,3.0,2663.46,4,5,5,2,0,1.0,0.6666666666666666,0.21666666666666667,2.0,medium
CUST01653,Service Recovery,87,2.0,1706.87,2,4,4,0,0,1.0,0.0,0.21000000000000002,1.0,high
CUST01654,Dormant At-Risk,99,1.0,1073.19,2,3,3,2,2,0.0,0.0,0.24,1.0,high
CUST01655,Champions,13,2.0,1358.99,5,4,4,2,0,0.0,0.0,0.15,2.0,low
CUST01656,Loyal Core,9,6.0,3506.88,5,5,5,16,4,0.0,0.16666666666666666,0.22666666666666666,2.0,low
CUST01657,Dormant At-Risk,328,0.0,0.0,1,1,1,2,0,0.0,0.0,0.0,0.0,high
CUST01658,Mixed Watchlist,56,4.0,3534.3100000000004,3,5,5,3,0,2.0,0.0,0.2725,3.0,medium
CUST01659,Mixed Watchlist,98,2.0,1400.5700000000002,2,4,4,8,0,0.0,0.0,0.26,2.0,high
CUST01660,Champions,6,2.0,2406.57,5,4,5,10,3,0.0,0.0,0.22999999999999998,2.0,low
CUST01661,Dormant At-Risk,154,1.0,326.3,1,3,1,0,0,0.0,1.0,0.39,1.0,high
CUST01662,Loyal Core,33,2.0,1004.6500000000001,4,4,3,3,0,0.0,0.0,0.215,2.0,low
CUST01663,Loyal Core,22,3.0,2366.8,4,5,5,4,0,2.0,0.3333333333333333,0.21666666666666667,3.0,medium
CUST01664,Discount-Sensitive,75,1.0,888.92,3,3,3,20,1,0.0,0.0,0.46,1.0,medium
CUST01665,Mixed Watchlist,75,1.0,335.28,3,3,1,6,1,0.0,0.0,0.18,1.0,medium
CUST01666,Mixed Watchlist,318,0.0,0.0,1,1,1,5,4,0.0,0.0,0.0,0.0,high
CUST01667,Discount-Sensitive,136,2.0,1307.77,2,4,4,12,2,0.0,0.0,0.36,1.0,high
CUST01668,Mixed Watchlist,106,3.0,2195.5699999999997,2,5,5,7,0,0.0,0.0,0.36999999999999994,3.0,high
CUST01669,Dormant At-Risk,143,1.0,406.94,2,3,2,0,0,0.0,0.0,0.27,1.0,high
CUST01670,Champions,19,2.0,2472.29,5,4,5,15,0,1.0,0.0,0.26,1.0,medium
CUST01671,Service Recovery,79,3.0,3295.24,3,5,5,1,0,1.0,0.3333333333333333,0.4066666666666667,2.0,high
CUST01672,Champions,29,2.0,1440.35,4,4,4,7,0,0.0,0.0,0.215,2.0,low
CUST01673,Growth Potential,24,1.0,489.02,4,3,2,3,1,0.0,0.0,0.19,1.0,low
CUST01674,Mixed Watchlist,116,2.0,936.21,2,4,3,5,0,0.0,0.0,0.26,2.0,high
CUST01675,Mixed Watchlist,132,2.0,1309.95,2,4,4,3,0,0.0,0.0,0.29,2.0,high
CUST01676,Mixed Watchlist,133,1.0,578.91,2,3,2,5,1,0.0,0.0,0.08,1.0,high
CUST01677,Champions,17,3.0,1571.06,5,5,4,3,0,0.0,0.0,0.25,1.0,low
CUST01678,Mixed Watchlist,50,1.0,854.48,3,3,3,1,0,0.0,0.0,0.05,1.0,high
CUST01679,Loyal Core,29,1.0,798.11,4,3,3,7,2,0.0,0.0,0.19,1.0,low
CUST01680,Loyal Core,36,1.0,2660.5,4,3,5,12,0,0.0,0.0,0.09,1.0,medium
CUST01681,Mixed Watchlist,53,1.0,804.75,3,3,3,6,0,0.0,0.0,0.29,1.0,medium
CUST01682,Dormant At-Risk,227,0.0,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,high
CUST01683,Champions,26,4.0,4532.08,4,5,5,7,0,0.0,0.0,0.29000000000000004,3.0,low
CUST01684,Mixed Watchlist,63,3.0,3554.1800000000003,3,5,5,4,0,0.0,0.0,0.17666666666666667,2.0,medium
CUST01685,Dormant At-Risk,278,0.0,0.0,1,1,1,2,0,0.0,0.0,0.0,0.0,high
CUST01686,Dormant At-Risk,138,1.0,699.98,2,3,3,0,0,0.0,0.0,0.0,1.0,high
CUST01687,Mixed Watchlist,81,1.0,392.39,3,3,2,3,0,0.0,0.0,0.08,1.0,high
CUST01688,Mixed Watchlist,130,1.0,602.81,2,3,2,9,0,0.0,0.0,0.42,1.0,high
CUST01689,Discount-Sensitive,62,1.0,1029.49,3,3,3,6,1,0.0,0.0,0.39,1.0,medium
CUST01690,Service Recovery,70,1.0,301.13,3,3,1,2,0,1.0,1.0,0.65,1.0,medium
CUST01691,Service Recovery,89,1.0,591.46,2,3,2,8,0,1.0,1.0,0.31,1.0,high
CUST01692,Mixed Watchlist,176,1.0,456.23,1,3,2,6,1,0.0,1.0,0.36,1.0,high
CUST01693,Growth Potential,33,1.0,483.01,4,3,2,11,3,0.0,0.0,0.26,1.0,low
CUST01694,Loyal Core,38,1.0,759.46,4,3,3,10,2,0.0,0.0,0.43,1.0,medium
CUST01695,Mixed Watchlist,72,3.0,1167.5900000000001,3,5,3,22,4,0.0,0.0,0.2966666666666667,2.0,medium
CUST01696,Dormant At-Risk,127,1.0,652.34,2,3,2,1,1,0.0,0.0,0.21,1.0,high
CUST01697,Mixed Watchlist,62,2.0,1630.5700000000002,3,4,4,5,1,0.0,0.0,0.195,2.0,medium
CUST01698,Discount-Sensitive,68,4.0,4139.24,3,5,5,5,1,1.0,0.25,0.345,4.0,medium
CUST01699,Dormant At-Risk,242,0.0,0.0,1,1,1,2,0,0.0,0.0,0.0,0.0,high
CUST01700,Champions,6,2.0,2044.9,5,4,5,14,2,0.0,0.0,0.365,2.0,low
CUST01701,Growth Potential,14,1.0,388.29,5,3,2,3,1,0.0,0.0,0.34,1.0,low
CUST01702,Mixed Watchlist,209,0.0,0.0,1,1,1,3,0,0.0,0.0,0.0,0.0,high
CUST01703,Champions,7,2.0,2037.6100000000001,5,4,5,6,0,0.0,0.0,0.11499999999999999,2.0,low
CUST01704,Mixed Watchlist,47,1.0,926.37,3,3,3,13,2,0.0,0.0,0.06,1.0,medium
CUST01705,Champions,29,3.0,1829.77,4,5,4,21,2,1.0,0.0,0.27666666666666667,3.0,medium
CUST01706,Champions,6,3.0,1683.9099999999999,5,5,4,6,0,1.0,0.0,0.29333333333333333,3.0,medium
CUST01707,Champions,2,2.0,1446.76,5,4,4,5,0,0.0,0.0,0.355,2.0,low
CUST01708,Champions,5,3.0,1319.75,5,5,4,7,0,0.0,0.0,0.37333333333333335,2.0,low
CUST01709,Dormant At-Risk,157,1.0,484.31,1,3,2,1,3,0.0,0.0,0.31,1.0,high
CUST01710,Discount-Sensitive,58,3.0,1236.27,3,5,4,10,1,1.0,0.0,0.41,2.0,medium
CUST01711,Dormant At-Risk,110,2.0,1341.5,2,4,4,2,2,0.0,0.0,0.155,2.0,high
CUST01712,Loyal Core,25,1.0,828.82,4,3,3,9,0,1.0,0.0,0.32,1.0,medium
